How many players at the table?
GAME #2982 : Winner - [2]
GAME #2983 : Winner - [1]
GAME #2984 : Winner - [2]
GAME #2985 : Winner - [0]
GAME #2986 : Winner - [0]
GAME #2987 : Winner - [0]
GAME #2988 : Winner - [1]
GAME #2989 : Winner - [1]
GAME #2990 : Winner - [0]
GAME #2991 : Winner - [0]
GAME #2992 : Winner - [1]
GAME #2993 : Winner - [2]
GAME #2994 : Winner - [1]
GAME #2995 : Winner - [0]
GAME #2996 : Winner - [1]
GAME #2997 : Winner - [0]
GAME #2998 : Winner - [1]
GAME #2999 : Winner - [0]
GAME #3000 : Winner - [0]
GAME #3001 : Winner - [2]
GAME #3002 : Winner - [2]
GAME #3003 : Winner - [0]
GAME #3004 : Winner - [0]
GAME #3005 : Winner - [2]
GAME #3006 : Winner - [1]
GAME #3007 : Winner - [0]
GAME #3008 : Winner - [1]
GAME #3009 : Winner - [2]
GAME #3010 : Winner - [0]
GAME #3011 : Winner - [0]
GAME #3012 : Winner - [0]
GAME #3013 : Winner - [0]
GAME #3014 : Winner - [0]
GAME #3015 : Winner - [0]
GAME #3016 : Winner - [0]
GAME #3017 : Winner - [0]
GAME #3018 : Winner - [0]
GAME #3019 : Winner - [0]
GAME #3020 : Winner - [0]
GAME #3021 : Winner - [0]
GAME #3022 : Winner - [1]
GAME #3023 : Winner - [2]
GAME #3024 : Winner - [0]
GAME #3025 : Winner - [0]
GAME #3026 : Winner - [1]
GAME #3027 : Winner - [0]
GAME #3028 : Winner - [2]
GAME #3029 : Winner - [1]
GAME #3030 : Winner - [1]
GAME #3031 : Winner - [2]
GAME #3032 : Winner - [0]
GAME #3033 : Winner - [0]
GAME #3034 : Winner - [0]
GAME #3035 : Winner - [1]
GAME #3036 : Winner - [0]
GAME #3037 : Winner - [0]
GAME #3038 : Winner - [0]
GAME #3039 : Winner - [0]
GAME #3040 : Winner - [1]
GAME #3041 : Winner - [0]
GAME #3042 : Winner - [0]
GAME #3043 : Winner - [0]
GAME #3044 : Winner - [0]
GAME #3045 : Winner - [0]
GAME #3046 : Winner - [0]
GAME #3047 : Winner - [0]
GAME #3048 : Winner - [0]
GAME #3049 : Winner - [0]
GAME #3050 : Winner - [2]
GAME #3051 : Winner - [0]
GAME #3052 : Winner - [2]
GAME #3053 : Winner - [0]
GAME #3054 : Winner - [0]
GAME #3055 : Winner - [0]
GAME #3056 : Winner - [0]
GAME #3057 : Winner - [1]
GAME #3058 : Winner - [1]
GAME #3059 : Winner - [2]
GAME #3060 : Winner - [1]
GAME #3061 : Winner - [0]
GAME #3062 : Winner - [1]
GAME #3063 : Winner - [0]
GAME #3064 : Winner - [2]
GAME #3065 : Winner - [2]
GAME #3066 : Winner - [0]
GAME #3067 : Winner - [2]
GAME #3068 : Winner - [2]
GAME #3069 : Winner - [1]
GAME #3070 : Winner - [1]
GAME #3071 : Winner - [0]
GAME #3072 : Winner - [1]
GAME #3073 : Winner - [0]
GAME #3074 : Winner - [2]
GAME #3075 : Winner - [0]
GAME #3076 : Winner - [0]
GAME #3077 : Winner - [1]
GAME #3078 : Winner - [1]
GAME #3079 : Winner - [1]
GAME #3080 : Winner - [1]
GAME #3081 : Winner - [0]
GAME #3082 : Winner - [0]
GAME #3083 : Winner - [0]
GAME #3084 : Winner - [2]
GAME #3085 : Winner - [0]
GAME #3086 : Winner - [2]
GAME #3087 : Winner - [0]
GAME #3088 : Winner - [1]
GAME #3089 : Winner - [1]
GAME #3090 : Winner - [0]
GAME #3091 : Winner - [0]
GAME #3092 : Winner - [2]
GAME #3093 : Winner - [0]
GAME #3094 : Winner - [0]
GAME #3095 : Winner - [0]
GAME #3096 : Winner - [2]
GAME #3097 : Winner - [2]
GAME #3098 : Winner - [2]
GAME #3099 : Winner - [0]
GAME #3100 : Winner - [1]
GAME #3101 : Winner - [0]
GAME #3102 : Winner - [1]
GAME #3103 : Winner - [0]
GAME #3104 : Winner - [1]
GAME #3105 : Winner - [1]
GAME #3106 : Winner - [1]
GAME #3107 : Winner - [1]
GAME #3108 : Winner - [2]
GAME #3109 : Winner - [0]
GAME #3110 : Winner - [1]
GAME #3111 : Winner - [0]
GAME #3112 : Winner - [1]
GAME #3113 : Winner - [0]
GAME #3114 : Winner - [1]
GAME #3115 : Winner - [1]
GAME #3116 : Winner - [1]
GAME #3117 : Winner - [0]
GAME #3118 : Winner - [0]
GAME #3119 : Winner - [0]
GAME #3120 : Winner - [2]
GAME #3121 : Winner - [0]
GAME #3122 : Winner - [2]
GAME #3123 : Winner - [2]
GAME #3124 : Winner - [0]
GAME #3125 : Winner - [1]
GAME #3126 : Winner - [0]
GAME #3127 : Winner - [1]
GAME #3128 : Winner - [2]
GAME #3129 : Winner - [2]
GAME #3130 : Winner - [0]
GAME #3131 : Winner - [0]
GAME #3132 : Winner - [0]
GAME #3133 : Winner - [0]
GAME #3134 : Winner - [0]
GAME #3135 : Winner - [0]
GAME #3136 : Winner - [2]
GAME #3137 : Winner - [0]
GAME #3138 : Winner - [0]
GAME #3139 : Winner - [2]
GAME #3140 : Winner - [2]
GAME #3141 : Winner - [0]
GAME #3142 : Winner - [0]
GAME #3143 : Winner - [1]
GAME #3144 : Winner - [1]
GAME #3145 : Winner - [1]
GAME #3146 : Winner - [0]
GAME #3147 : Winner - [2]
GAME #3148 : Winner - [0]
GAME #3149 : Winner - [1]
GAME #3150 : Winner - [1]
GAME #3151 : Winner - [0]
GAME #3152 : Winner - [1]
GAME #3153 : Winner - [0]
GAME #3154 : Winner - [0]
GAME #3155 : Winner - [0]
GAME #3156 : Winner - [1]
GAME #3157 : Winner - [1]
GAME #3158 : Winner - [0]
GAME #3159 : Winner - [0]
GAME #3160 : Winner - [0]
GAME #3161 : Winner - [0]
GAME #3162 : Winner - [1]
GAME #3163 : Winner - [1]
GAME #3164 : Winner - [0]
GAME #3165 : Winner - [0]
GAME #3166 : Winner - [0]
GAME #3167 : Winner - [0]
GAME #3168 : Winner - [0]
GAME #3169 : Winner - [2]
GAME #3170 : Winner - [1]
GAME #3171 : Winner - [1]
GAME #3172 : Winner - [2]
GAME #3173 : Winner - [0]
GAME #3174 : Winner - [0]
GAME #3175 : Winner - [2]
GAME #3176 : Winner - [0]
GAME #3177 : Winner - [0]
GAME #3178 : Winner - [2]
GAME #3179 : Winner - [0]
GAME #3180 : Winner - [0]
GAME #3181 : Winner - [0]
GAME #3182 : Winner - [2]
GAME #3183 : Winner - [2]
GAME #3184 : Winner - [0]
GAME #3185 : Winner - [1]
GAME #3186 : Winner - [0]
GAME #3187 : Winner - [0]
GAME #3188 : Winner - [0]
GAME #3189 : Winner - [0]
GAME #3190 : Winner - [0]
GAME #3191 : Winner - [0]
GAME #3192 : Winner - [0]
GAME #3193 : Winner - [1]
GAME #3194 : Winner - [2]
GAME #3195 : Winner - [1]
GAME #3196 : Winner - [2]
GAME #3197 : Winner - [0]
GAME #3198 : Winner - [0]
GAME #3199 : Winner - [2]
GAME #3200 : Winner - [0]
GAME #3201 : Winner - [1]
GAME #3202 : Winner - [2]
GAME #3203 : Winner - [0]
GAME #3204 : Winner - [0]
GAME #3205 : Winner - [1]
GAME #3206 : Winner - [0]
GAME #3207 : Winner - [2]
GAME #3208 : Winner - [0]
GAME #3209 : Winner - [2]
GAME #3210 : Winner - [0]
GAME #3211 : Winner - [2]
GAME #3212 : Winner - [2]
GAME #3213 : Winner - [2]
GAME #3214 : Winner - [0]
GAME #3215 : Winner - [0]
GAME #3216 : Winner - [0]
GAME #3217 : Winner - [0]
GAME #3218 : Winner - [0]
GAME #3219 : Winner - [2]
GAME #3220 : Winner - [2]
GAME #3221 : Winner - [1]
GAME #3222 : Winner - [0]
GAME #3223 : Winner - [1]
GAME #3224 : Winner - [1]
GAME #3225 : Winner - [0]
GAME #3226 : Winner - [0]
GAME #3227 : Winner - [0]
GAME #3228 : Winner - [0]
GAME #3229 : Winner - [0]
GAME #3230 : Winner - [1]
GAME #3231 : Winner - [0]
GAME #3232 : Winner - [2]
GAME #3233 : Winner - [0]
GAME #3234 : Winner - [1]
GAME #3235 : Winner - [2]
GAME #3236 : Winner - [1]
GAME #3237 : Winner - [1]
GAME #3238 : Winner - [2]
GAME #3239 : Winner - [0]
GAME #3240 : Winner - [0]
GAME #3241 : Winner - [0]
GAME #3242 : Winner - [0]
GAME #3243 : Winner - [0]
GAME #3244 : Winner - [2]
GAME #3245 : Winner - [1]
GAME #3246 : Winner - [2]
GAME #3247 : Winner - [0]
GAME #3248 : Winner - [1]
GAME #3249 : Winner - [0]
GAME #3250 : Winner - [2]
GAME #3251 : Winner - [1]
GAME #3252 : Winner - [0]
GAME #3253 : Winner - [0]
GAME #3254 : Winner - [1]
GAME #3255 : Winner - [1]
GAME #3256 : Winner - [0]
GAME #3257 : Winner - [0]
GAME #3258 : Winner - [0]
GAME #3259 : Winner - [0]
GAME #3260 : Winner - [0]
GAME #3261 : Winner - [1]
GAME #3262 : Winner - [0]
GAME #3263 : Winner - [2]
GAME #3264 : Winner - [0]
GAME #3265 : Winner - [2]
GAME #3266 : Winner - [0]
GAME #3267 : Winner - [1]
GAME #3268 : Winner - [0]
GAME #3269 : Winner - [0]
GAME #3270 : Winner - [2]
GAME #3271 : Winner - [1]
GAME #3272 : Winner - [2]
GAME #3273 : Winner - [0]
GAME #3274 : Winner - [2]
GAME #3275 : Winner - [0]
GAME #3276 : Winner - [2]
GAME #3277 : Winner - [0]
GAME #3278 : Winner - [0]
GAME #3279 : Winner - [0]
GAME #3280 : Winner - [0]
GAME #3281 : Winner - [1]
GAME #3282 : Winner - [0]
GAME #3283 : Winner - [1]
GAME #3284 : Winner - [0]
GAME #3285 : Winner - [2]
GAME #3286 : Winner - [0]
GAME #3287 : Winner - [0]
GAME #3288 : Winner - [0]
GAME #3289 : Winner - [0]
GAME #3290 : Winner - [1]
GAME #3291 : Winner - [0]
GAME #3292 : Winner - [2]
GAME #3293 : Winner - [0]
GAME #3294 : Winner - [2]
GAME #3295 : Winner - [2]
GAME #3296 : Winner - [1]
GAME #3297 : Winner - [2]
GAME #3298 : Winner - [0]
GAME #3299 : Winner - [1]
GAME #3300 : Winner - [2]
GAME #3301 : Winner - [1]
GAME #3302 : Winner - [0]
GAME #3303 : Winner - [1]
GAME #3304 : Winner - [0]
GAME #3305 : Winner - [0]
GAME #3306 : Winner - [2]
GAME #3307 : Winner - [1]
GAME #3308 : Winner - [0]
GAME #3309 : Winner - [0]
GAME #3310 : Winner - [2]
GAME #3311 : Winner - [2]
GAME #3312 : Winner - [2]
GAME #3313 : Winner - [2]
GAME #3314 : Winner - [2]
GAME #3315 : Winner - [1]
GAME #3316 : Winner - [2]
GAME #3317 : Winner - [0]
GAME #3318 : Winner - [1]
GAME #3319 : Winner - [0]
GAME #3320 : Winner - [0]
GAME #3321 : Winner - [2]
GAME #3322 : Winner - [1]
GAME #3323 : Winner - [2]
GAME #3324 : Winner - [0]
GAME #3325 : Winner - [2]
GAME #3326 : Winner - [0]
GAME #3327 : Winner - [0]
GAME #3328 : Winner - [1]
GAME #3329 : Winner - [2]
GAME #3330 : Winner - [0]
GAME #3331 : Winner - [2]
GAME #3332 : Winner - [1]
GAME #3333 : Winner - [1]
GAME #3334 : Winner - [0]
GAME #3335 : Winner - [1]
GAME #3336 : Winner - [1]
GAME #3337 : Winner - [1]
GAME #3338 : Winner - [2]
GAME #3339 : Winner - [0]
GAME #3340 : Winner - [0]
GAME #3341 : Winner - [1]
GAME #3342 : Winner - [2]
GAME #3343 : Winner - [2]
GAME #3344 : Winner - [1]
GAME #3345 : Winner - [2]
GAME #3346 : Winner - [1]
GAME #3347 : Winner - [0]
GAME #3348 : Winner - [1]
GAME #3349 : Winner - [1]
GAME #3350 : Winner - [0]
GAME #3351 : Winner - [0]
GAME #3352 : Winner - [1]
GAME #3353 : Winner - [0]
GAME #3354 : Winner - [1]
GAME #3355 : Winner - [0]
GAME #3356 : Winner - [2]
GAME #3357 : Winner - [0]
GAME #3358 : Winner - [0]
GAME #3359 : Winner - [2]
GAME #3360 : Winner - [2]
GAME #3361 : Winner - [0]
GAME #3362 : Winner - [1]
GAME #3363 : Winner - [1]
GAME #3364 : Winner - [2]
GAME #3365 : Winner - [0]
GAME #3366 : Winner - [1]
GAME #3367 : Winner - [2]
GAME #3368 : Winner - [0]
GAME #3369 : Winner - [2]
GAME #3370 : Winner - [0]
GAME #3371 : Winner - [0]
GAME #3372 : Winner - [1]
GAME #3373 : Winner - [0]
GAME #3374 : Winner - [2]
GAME #3375 : Winner - [1]
GAME #3376 : Winner - [0]
GAME #3377 : Winner - [0]
GAME #3378 : Winner - [0]
GAME #3379 : Winner - [1]
GAME #3380 : Winner - [2]
GAME #3381 : Winner - [0]
GAME #3382 : Winner - [0]
GAME #3383 : Winner - [1]
GAME #3384 : Winner - [0]
GAME #3385 : Winner - [2]
GAME #3386 : Winner - [0]
GAME #3387 : Winner - [0]
GAME #3388 : Winner - [0]
GAME #3389 : Winner - [0]
GAME #3390 : Winner - [2]
GAME #3391 : Winner - [0]
GAME #3392 : Winner - [0]
GAME #3393 : Winner - [2]
GAME #3394 : Winner - [1]
GAME #3395 : Winner - [2]
GAME #3396 : Winner - [0]
GAME #3397 : Winner - [2]
GAME #3398 : Winner - [0]
GAME #3399 : Winner - [2]
GAME #3400 : Winner - [0]
GAME #3401 : Winner - [0]
GAME #3402 : Winner - [0]
GAME #3403 : Winner - [1]
GAME #3404 : Winner - [1]
GAME #3405 : Winner - [0]
GAME #3406 : Winner - [0]
GAME #3407 : Winner - [2]
GAME #3408 : Winner - [0]
GAME #3409 : Winner - [0]
GAME #3410 : Winner - [0]
GAME #3411 : Winner - [0]
GAME #3412 : Winner - [2]
GAME #3413 : Winner - [0]
GAME #3414 : Winner - [1]
GAME #3415 : Winner - [0]
GAME #3416 : Winner - [2]
GAME #3417 : Winner - [0]
GAME #3418 : Winner - [1]
GAME #3419 : Winner - [1]
GAME #3420 : Winner - [0]
GAME #3421 : Winner - [2]
GAME #3422 : Winner - [2]
GAME #3423 : Winner - [0]
GAME #3424 : Winner - [2]
GAME #3425 : Winner - [0]
GAME #3426 : Winner - [1]
GAME #3427 : Winner - [2]
GAME #3428 : Winner - [0]
GAME #3429 : Winner - [0]
GAME #3430 : Winner - [0]
GAME #3431 : Winner - [1]
GAME #3432 : Winner - [1]
GAME #3433 : Winner - [0]
GAME #3434 : Winner - [1]
GAME #3435 : Winner - [1]
GAME #3436 : Winner - [0]
GAME #3437 : Winner - [1]
GAME #3438 : Winner - [1]
GAME #3439 : Winner - [0]
GAME #3440 : Winner - [0]
GAME #3441 : Winner - [1]
GAME #3442 : Winner - [1]
GAME #3443 : Winner - [1]
GAME #3444 : Winner - [2]
GAME #3445 : Winner - [1]
GAME #3446 : Winner - [1]
GAME #3447 : Winner - [1]
GAME #3448 : Winner - [0]
GAME #3449 : Winner - [1]
GAME #3450 : Winner - [0]
GAME #3451 : Winner - [1]
GAME #3452 : Winner - [0]
GAME #3453 : Winner - [0]
GAME #3454 : Winner - [2]
GAME #3455 : Winner - [0]
GAME #3456 : Winner - [1]
GAME #3457 : Winner - [1]
GAME #3458 : Winner - [0]
GAME #3459 : Winner - [1]
GAME #3460 : Winner - [2]
GAME #3461 : Winner - [1]
GAME #3462 : Winner - [2]
GAME #3463 : Winner - [0]
GAME #3464 : Winner - [0]
GAME #3465 : Winner - [2]
GAME #3466 : Winner - [1]
GAME #3467 : Winner - [1]
GAME #3468 : Winner - [0]
GAME #3469 : Winner - [2]
GAME #3470 : Winner - [2]
GAME #3471 : Winner - [1]
GAME #3472 : Winner - [0]
GAME #3473 : Winner - [1]
GAME #3474 : Winner - [1]
GAME #3475 : Winner - [0]
GAME #3476 : Winner - [0]
GAME #3477 : Winner - [0]
GAME #3478 : Winner - [0]
GAME #3479 : Winner - [0]
GAME #3480 : Winner - [0]
GAME #3481 : Winner - [0]
GAME #3482 : Winner - [1]
GAME #3483 : Winner - [0]
GAME #3484 : Winner - [1]
GAME #3485 : Winner - [0]
GAME #3486 : Winner - [0]
GAME #3487 : Winner - [0]
GAME #3488 : Winner - [0]
GAME #3489 : Winner - [1]
GAME #3490 : Winner - [2]
GAME #3491 : Winner - [0]
GAME #3492 : Winner - [0]
GAME #3493 : Winner - [1]
GAME #3494 : Winner - [0]
GAME #3495 : Winner - [0]
GAME #3496 : Winner - [1]
GAME #3497 : Winner - [0]
GAME #3498 : Winner - [0]
GAME #3499 : Winner - [1]
GAME #3500 : Winner - [0]
GAME #3501 : Winner - [2]
GAME #3502 : Winner - [0]
GAME #3503 : Winner - [0]
GAME #3504 : Winner - [0]
GAME #3505 : Winner - [0]
GAME #3506 : Winner - [0]
GAME #3507 : Winner - [2]
GAME #3508 : Winner - [2]
GAME #3509 : Winner - [0]
GAME #3510 : Winner - [2]
GAME #3511 : Winner - [1]
GAME #3512 : Winner - [0]
GAME #3513 : Winner - [1]
GAME #3514 : Winner - [0]
GAME #3515 : Winner - [2]
GAME #3516 : Winner - [0]
GAME #3517 : Winner - [1]
GAME #3518 : Winner - [2]
GAME #3519 : Winner - [0]
GAME #3520 : Winner - [0]
GAME #3521 : Winner - [0]
GAME #3522 : Winner - [0]
GAME #3523 : Winner - [0]
GAME #3524 : Winner - [1]
GAME #3525 : Winner - [2]
GAME #3526 : Winner - [0]
GAME #3527 : Winner - [0]
GAME #3528 : Winner - [1]
GAME #3529 : Winner - [1]
GAME #3530 : Winner - [1]
GAME #3531 : Winner - [0]
GAME #3532 : Winner - [2]
GAME #3533 : Winner - [0]
GAME #3534 : Winner - [2]
GAME #3535 : Winner - [0]
GAME #3536 : Winner - [1]
GAME #3537 : Winner - [2]
GAME #3538 : Winner - [1]
GAME #3539 : Winner - [2]
GAME #3540 : Winner - [2]
GAME #3541 : Winner - [0]
GAME #3542 : Winner - [0]
GAME #3543 : Winner - [0]
GAME #3544 : Winner - [1]
GAME #3545 : Winner - [0]
GAME #3546 : Winner - [2]
GAME #3547 : Winner - [0]
GAME #3548 : Winner - [0]
GAME #3549 : Winner - [0]
GAME #3550 : Winner - [0]
GAME #3551 : Winner - [0]
GAME #3552 : Winner - [1]
GAME #3553 : Winner - [0]
GAME #3554 : Winner - [2]
GAME #3555 : Winner - [2]
GAME #3556 : Winner - [1]
GAME #3557 : Winner - [0]
GAME #3558 : Winner - [0]
GAME #3559 : Winner - [0]
GAME #3560 : Winner - [1]
GAME #3561 : Winner - [2]
GAME #3562 : Winner - [2]
GAME #3563 : Winner - [0]
GAME #3564 : Winner - [0]
GAME #3565 : Winner - [0]
GAME #3566 : Winner - [0]
GAME #3567 : Winner - [0]
GAME #3568 : Winner - [1]
GAME #3569 : Winner - [2]
GAME #3570 : Winner - [1]
GAME #3571 : Winner - [0]
GAME #3572 : Winner - [2]
GAME #3573 : Winner - [2]
GAME #3574 : Winner - [0]
GAME #3575 : Winner - [1]
GAME #3576 : Winner - [0]
GAME #3577 : Winner - [0]
GAME #3578 : Winner - [2]
GAME #3579 : Winner - [1]
GAME #3580 : Winner - [1]
GAME #3581 : Winner - [1]
GAME #3582 : Winner - [0]
GAME #3583 : Winner - [2]
GAME #3584 : Winner - [0]
GAME #3585 : Winner - [0]
GAME #3586 : Winner - [1]
GAME #3587 : Winner - [2]
GAME #3588 : Winner - [0]
GAME #3589 : Winner - [0]
GAME #3590 : Winner - [0]
GAME #3591 : Winner - [1]
GAME #3592 : Winner - [1]
GAME #3593 : Winner - [2]
GAME #3594 : Winner - [0]
GAME #3595 : Winner - [2]
GAME #3596 : Winner - [1]
GAME #3597 : Winner - [2]
GAME #3598 : Winner - [0]
GAME #3599 : Winner - [1]
GAME #3600 : Winner - [0]
GAME #3601 : Winner - [1]
GAME #3602 : Winner - [2]
GAME #3603 : Winner - [1]
GAME #3604 : Winner - [0]
GAME #3605 : Winner - [0]
GAME #3606 : Winner - [0]
GAME #3607 : Winner - [2]
GAME #3608 : Winner - [0]
GAME #3609 : Winner - [2]
GAME #3610 : Winner - [0]
GAME #3611 : Winner - [0]
GAME #3612 : Winner - [2]
GAME #3613 : Winner - [2]
GAME #3614 : Winner - [1]
GAME #3615 : Winner - [0]
GAME #3616 : Winner - [2]
GAME #3617 : Winner - [1]
GAME #3618 : Winner - [0]
GAME #3619 : Winner - [2]
GAME #3620 : Winner - [0]
GAME #3621 : Winner - [1]
GAME #3622 : Winner - [0]
GAME #3623 : Winner - [0]
GAME #3624 : Winner - [0]
GAME #3625 : Winner - [1]
GAME #3626 : Winner - [0]
GAME #3627 : Winner - [2]
GAME #3628 : Winner - [0]
GAME #3629 : Winner - [2]
GAME #3630 : Winner - [0]
GAME #3631 : Winner - [2]
GAME #3632 : Winner - [1]
GAME #3633 : Winner - [0]
GAME #3634 : Winner - [0]
GAME #3635 : Winner - [0]
GAME #3636 : Winner - [1]
GAME #3637 : Winner - [2]
GAME #3638 : Winner - [0]
GAME #3639 : Winner - [0]
GAME #3640 : Winner - [0]
GAME #3641 : Winner - [1]
GAME #3642 : Winner - [0]
GAME #3643 : Winner - [1]
GAME #3644 : Winner - [0]
GAME #3645 : Winner - [0]
GAME #3646 : Winner - [0]
GAME #3647 : Winner - [0]
GAME #3648 : Winner - [0]
GAME #3649 : Winner - [1]
GAME #3650 : Winner - [0]
GAME #3651 : Winner - [0]
GAME #3652 : Winner - [0]
GAME #3653 : Winner - [1]
GAME #3654 : Winner - [0]
GAME #3655 : Winner - [0]
GAME #3656 : Winner - [0]
GAME #3657 : Winner - [0]
GAME #3658 : Winner - [0]
GAME #3659 : Winner - [0]
GAME #3660 : Winner - [1]
GAME #3661 : Winner - [2]
GAME #3662 : Winner - [0]
GAME #3663 : Winner - [0]
GAME #3664 : Winner - [0]
GAME #3665 : Winner - [0]
GAME #3666 : Winner - [0]
GAME #3667 : Winner - [0]
GAME #3668 : Winner - [2]
GAME #3669 : Winner - [0]
GAME #3670 : Winner - [1]
GAME #3671 : Winner - [0]
GAME #3672 : Winner - [0]
GAME #3673 : Winner - [1]
GAME #3674 : Winner - [2]
GAME #3675 : Winner - [1]
GAME #3676 : Winner - [0]
GAME #3677 : Winner - [0]
GAME #3678 : Winner - [0]
GAME #3679 : Winner - [2]
GAME #3680 : Winner - [0]
GAME #3681 : Winner - [1]
GAME #3682 : Winner - [0]
GAME #3683 : Winner - [0]
GAME #3684 : Winner - [2]
GAME #3685 : Winner - [0]
GAME #3686 : Winner - [0]
GAME #3687 : Winner - [0]
GAME #3688 : Winner - [1]
GAME #3689 : Winner - [0]
GAME #3690 : Winner - [2]
GAME #3691 : Winner - [1]
GAME #3692 : Winner - [2]
GAME #3693 : Winner - [2]
GAME #3694 : Winner - [1]
GAME #3695 : Winner - [2]
GAME #3696 : Winner - [2]
GAME #3697 : Winner - [2]
GAME #3698 : Winner - [1]
GAME #3699 : Winner - [0]
GAME #3700 : Winner - [2]
GAME #3701 : Winner - [0]
GAME #3702 : Winner - [2]
GAME #3703 : Winner - [2]
GAME #3704 : Winner - [1]
GAME #3705 : Winner - [0]
GAME #3706 : Winner - [0]
GAME #3707 : Winner - [0]
GAME #3708 : Winner - [1]
GAME #3709 : Winner - [1]
GAME #3710 : Winner - [0]
GAME #3711 : Winner - [2]
GAME #3712 : Winner - [0]
GAME #3713 : Winner - [1]
GAME #3714 : Winner - [2]
GAME #3715 : Winner - [0]
GAME #3716 : Winner - [2]
GAME #3717 : Winner - [2]
GAME #3718 : Winner - [0]
GAME #3719 : Winner - [2]
GAME #3720 : Winner - [2]
GAME #3721 : Winner - [0]
GAME #3722 : Winner - [1]
GAME #3723 : Winner - [1]
GAME #3724 : Winner - [1]
GAME #3725 : Winner - [1]
GAME #3726 : Winner - [1]
GAME #3727 : Winner - [0]
GAME #3728 : Winner - [1]
GAME #3729 : Winner - [0]
GAME #3730 : Winner - [1]
GAME #3731 : Winner - [2]
GAME #3732 : Winner - [0]
GAME #3733 : Winner - [0]
GAME #3734 : Winner - [2]
GAME #3735 : Winner - [1]
GAME #3736 : Winner - [0]
GAME #3737 : Winner - [0]
GAME #3738 : Winner - [2]
GAME #3739 : Winner - [0]
GAME #3740 : Winner - [0]
GAME #3741 : Winner - [2]
GAME #3742 : Winner - [0]
GAME #3743 : Winner - [0]
GAME #3744 : Winner - [0]
GAME #3745 : Winner - [0]
GAME #3746 : Winner - [1]
GAME #3747 : Winner - [1]
GAME #3748 : Winner - [2]
GAME #3749 : Winner - [1]
GAME #3750 : Winner - [2]
GAME #3751 : Winner - [2]
GAME #3752 : Winner - [0]
GAME #3753 : Winner - [2]
GAME #3754 : Winner - [0]
GAME #3755 : Winner - [0]
GAME #3756 : Winner - [1]
GAME #3757 : Winner - [0]
GAME #3758 : Winner - [0]
GAME #3759 : Winner - [1]
GAME #3760 : Winner - [2]
GAME #3761 : Winner - [0]
GAME #3762 : Winner - [1]
GAME #3763 : Winner - [0]
GAME #3764 : Winner - [0]
GAME #3765 : Winner - [1]
GAME #3766 : Winner - [0]
GAME #3767 : Winner - [1]
GAME #3768 : Winner - [1]
GAME #3769 : Winner - [2]
GAME #3770 : Winner - [0]
GAME #3771 : Winner - [0]
GAME #3772 : Winner - [2]
GAME #3773 : Winner - [2]
GAME #3774 : Winner - [1]
GAME #3775 : Winner - [0]
GAME #3776 : Winner - [0]
GAME #3777 : Winner - [2]
GAME #3778 : Winner - [0]
GAME #3779 : Winner - [0]
GAME #3780 : Winner - [2]
GAME #3781 : Winner - [1]
GAME #3782 : Winner - [0]
GAME #3783 : Winner - [2]
GAME #3784 : Winner - [1]
GAME #3785 : Winner - [0]
GAME #3786 : Winner - [0]
GAME #3787 : Winner - [2]
GAME #3788 : Winner - [0]
GAME #3789 : Winner - [0]
GAME #3790 : Winner - [0]
GAME #3791 : Winner - [2]
GAME #3792 : Winner - [1]
GAME #3793 : Winner - [1]
GAME #3794 : Winner - [0]
GAME #3795 : Winner - [1]
GAME #3796 : Winner - [0]
GAME #3797 : Winner - [1]
GAME #3798 : Winner - [2]
GAME #3799 : Winner - [0]
GAME #3800 : Winner - [1]
GAME #3801 : Winner - [0]
GAME #3802 : Winner - [2]
GAME #3803 : Winner - [1]
GAME #3804 : Winner - [2]
GAME #3805 : Winner - [0]
GAME #3806 : Winner - [1]
GAME #3807 : Winner - [0]
GAME #3808 : Winner - [0]
GAME #3809 : Winner - [0]
GAME #3810 : Winner - [1]
GAME #3811 : Winner - [2]
GAME #3812 : Winner - [0]
GAME #3813 : Winner - [0]
GAME #3814 : Winner - [0]
GAME #3815 : Winner - [2]
GAME #3816 : Winner - [0]
GAME #3817 : Winner - [0]
GAME #3818 : Winner - [0]
GAME #3819 : Winner - [0]
GAME #3820 : Winner - [1]
GAME #3821 : Winner - [0]
GAME #3822 : Winner - [1]
GAME #3823 : Winner - [1]
GAME #3824 : Winner - [0]
GAME #3825 : Winner - [1]
GAME #3826 : Winner - [0]
GAME #3827 : Winner - [0]
GAME #3828 : Winner - [1]
GAME #3829 : Winner - [2]
GAME #3830 : Winner - [0]
GAME #3831 : Winner - [2]
GAME #3832 : Winner - [1]
GAME #3833 : Winner - [0]
GAME #3834 : Winner - [0]
GAME #3835 : Winner - [1]
GAME #3836 : Winner - [0]
GAME #3837 : Winner - [0]
GAME #3838 : Winner - [0]
GAME #3839 : Winner - [1]
